Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-05-09,15:09:48.900,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,1,-1019,1,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:49.100,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,2,-1021,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:49.300,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,2,-1020,2,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:49.500,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1020,1,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:49.700,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,0,-1021,1,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:49.900,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,2,-1022,1,1024,-1004,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,999,1500,1500,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:50.100,0.0,0.0,-74,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1021,1,1024,-1003,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:50.300,0.0,0.0,-74,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,0,-1019,0,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:50.500,0.0,0.0,-76,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,1,-1019,0,1024,-1005,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1001,1500,1499,1501,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:50.700,0.0,0.0,-75,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1020,1,1024,-1006,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,1000,1500,1499,1501,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:09:50.900,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,-1019,2,1024,-1007,-1024,0,0,0,0,28,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000060,1001,1500,1499,1500,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
