Date,Time,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-16,10:52:48.750,38.404409 15.244028,34.5,97.6,4,11,1.2,0.1,0.04,2.99,48.1,35.5,50,98,AIR,-53,-57,100,12,0,7,10,-52,100,13,545,-351,-304,243,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1351,1618,1329,1766,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:48.950,38.404410 15.244004,34.5,97.6,4,11,1.2,0.1,0.04,2.99,48.1,35.5,50,98,AIR,-59,-53,100,12,1,7,10,-48,100,12,537,-330,-285,198,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1361,1596,1339,1762,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:49.150,38.404409 15.244030,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-59,-53,100,12,1,7,10,-49,100,13,517,-297,-254,164,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1580,1355,1752,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:49.350,38.404371 15.243942,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-59,-53,100,12,1,7,10,-49,100,13,467,-255,-224,82,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1387,1539,1376,1727,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:49.550,38.404360 15.243956,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-61,-51,100,12,1,7,10,-49,100,11,246,0,-559,-120,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1226,1442,1500,1620,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:49.750,38.404322 15.243951,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-61,-51,100,12,1,7,10,-47,100,12,183,-42,-442,-168,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1284,1418,1480,1589,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:49.950,38.404367 15.244033,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-51,100,12,1,7,10,-47,100,13,-11,-75,-236,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1385,1500,1464,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:50.150,38.404411 15.243963,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-51,100,12,1,7,10,-49,100,13,5,-46,-185,-3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1410,1499,1478,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:50.350,38.404399 15.243934,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-52,100,12,1,7,10,-48,100,13,0,-28,-384,-4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1498,1487,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:50.550,38.404346 15.243953,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-52,100,12,1,7,10,-48,100,13,1,-5,-158,-32,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1423,1485,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:50.750,38.404323 15.243980,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-52,100,12,1,7,10,-48,100,13,-13,-5,-603,-104,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1205,1449,1498,1494,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:50.950,38.404335 15.244026,34.5,97.6,4,11,1.2,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-52,100,12,1,7,10,-49,100,13,-20,-16,-593,-83,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1210,1460,1492,1490,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:51.150,38.404382 15.243946,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-63,-53,100,11,1,7,10,-50,100,12,-324,-277,-308,-352,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1349,1328,1365,1342,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:51.350,38.404321 15.244024,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-63,-53,100,11,1,7,10,-49,100,12,-405,-307,-422,-356,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1293,1326,1350,1302,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:51.550,38.404323 15.243956,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-55,-53,100,12,1,7,10,-45,100,13,-408,-225,-402,-338,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1335,1390,1301,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:51.750,38.404327 15.243970,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-55,-53,100,12,1,7,10,-45,100,13,-393,-172,-342,-314,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1333,1347,1416,1308,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:51.950,38.404376 15.243935,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-55,-53,100,12,1,7,10,-44,100,13,-374,-155,-340,-297,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1355,1425,1318,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:52.150,38.404316 15.243982,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-57,-51,100,12,1,7,10,-50,100,12,-350,-204,-285,-297,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1361,1355,1401,1329,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:52.350,38.404391 15.243971,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-57,-51,100,12,1,7,10,-43,100,12,-350,-238,-218,-290,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1359,1384,1329,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:52.550,38.404318 15.243984,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-56,100,12,1,7,10,-57,100,12,-345,-291,-4,-243,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1498,1382,1358,1332,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:52.750,38.404377 15.243983,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-56,100,12,1,7,10,-49,100,11,-356,-192,-215,-271,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1368,1406,1326,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:52.950,38.404371 15.243942,34.5,97.6,4,11,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-60,-56,100,12,1,7,10,-49,100,11,-305,-147,-113,-119,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1445,1442,1428,1351,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,10:52:53.150,38.404308 15.244132,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-52,-57,100,11,0,7,10,-49,100,13,-257,-1,-149,219,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1419,1617,1499,1376,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:53.350,38.404302 15.244106,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-52,-57,100,11,0,7,10,-49,100,13,-118,-23,-368,323,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1320,1657,1489,1443,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:53.550,38.404366 15.244109,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-49,-57,100,12,0,7,10,-44,100,12,-69,-103,-314,237,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1615,1450,1467,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:53.750,38.404358 15.244186,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-49,-57,100,12,0,7,10,-46,100,13,-24,-49,-239,181,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1383,1588,1476,1489,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:53.950,38.404345 15.244156,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-50,-57,100,12,0,7,10,-47,100,13,-19,-34,-245,170,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1380,1583,1484,1491,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:54.150,38.404310 15.244173,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-50,-57,100,12,0,7,10,-47,100,13,3,-93,-195,240,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1405,1617,1455,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:54.350,38.404340 15.244178,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-50,-57,100,12,0,7,10,-47,100,12,295,-230,-288,580,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1359,1783,1388,1644,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:54.550,38.404358 15.244185,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,48.1,35.5,50,98,AIR,-50,-57,100,12,0,7,10,-47,100,12,307,-307,-187,531,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1759,1350,1650,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:54.750,38.404381 15.244159,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,46.3,72.0,109,97,AIR,-54,-65,100,11,0,7,10,-53,100,13,305,-324,-137,495,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1433,1741,1342,1649,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:54.950,38.404351 15.244179,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,46.3,72.0,109,97,AIR,-54,-65,100,11,0,7,10,-55,100,13,288,-351,-80,449,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1461,1719,1329,1640,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:55.150,38.404376 15.244120,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,46.3,72.0,109,97,AIR,-54,-65,100,11,0,7,10,-47,100,12,275,-317,-94,431,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1454,1710,1345,1634,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:55.350,38.404339 15.244201,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,46.3,72.0,109,97,AIR,-54,-65,100,11,0,7,10,-47,100,12,226,-344,24,261,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1512,1627,1332,1610,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:55.550,38.404339 15.244144,25.4,258.9,6,13,-1.3,0.49,0.0,1.0,46.3,72.0,109,97,AIR,-54,-65,100,11,0,7,10,-60,100,7,185,-302,8,37,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1504,1518,1353,1590,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:55.750,38.404342 15.244164,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-68,-70,100,11,0,7,10,-61,100,13,6,-131,-283,-177,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1362,1414,1436,1503,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:55.950,38.404337 15.244158,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-68,-70,100,11,0,7,10,-66,100,13,0,-89,-316,-226,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1345,1390,1457,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:56.150,38.404377 15.244193,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-70,-73,100,11,0,7,10,-63,100,13,3,-92,-350,-210,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1329,1398,1455,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:56.350,38.404341 15.244155,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-70,-73,100,11,0,7,10,-68,100,9,2,-93,-366,-158,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1321,1423,1455,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:56.550,38.404377 15.244137,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-70,-73,100,11,0,7,10,-68,100,9,2,-99,-326,-90,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1340,1456,1452,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:56.750,38.404311 15.244187,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-66,-65,100,11,1,7,10,-57,100,1,5,-80,-377,-67,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1315,1468,1461,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:56.950,38.404331 15.244175,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-66,-65,100,11,1,7,10,-55,100,12,4,-53,-422,-39,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1293,1481,1474,1502,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:57.150,38.404339 15.244127,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-64,-66,100,12,0,7,10,-58,100,13,-1,-22,-433,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1288,1501,1490,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:57.350,38.404322 15.244189,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-64,-66,100,12,0,7,10,-54,100,13,2,-26,-418,4,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1502,1488,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:57.550,38.404336 15.244191,25.4,258.9,6,13,-1.3,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-60,-69,100,11,0,7,10,-54,100,12,-2,-76,-405,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1302,1500,1463,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:57.750,38.404319 15.244165,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-60,-69,100,11,0,7,10,-54,100,12,-140,-199,-400,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1304,1500,1403,1432,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:57.950,38.404309 15.244132,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-60,-69,100,11,0,7,10,-59,100,6,-459,-243,-492,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1259,1500,1382,1276,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:58.150,38.404348 15.244113,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-68,-63,100,11,1,7,10,-62,100,9,-453,-160,-508,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1251,1500,1422,1279,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:58.350,38.404316 15.244146,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-68,-63,100,11,1,7,10,-62,100,9,-454,-89,-500,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1500,1457,1279,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:58.550,38.404365 15.244138,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-68,-63,100,11,1,7,10,-45,100,13,-440,-43,-501,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1500,1479,1285,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:58.750,38.404349 15.244140,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-51,-60,100,12,0,7,10,-48,100,12,-431,-5,-501,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1255,1500,1498,1290,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:58.950,38.404360 15.244150,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-51,-60,100,12,0,7,10,-48,100,12,-413,1,-502,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1254,1500,1500,1299,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:59.150,38.404314 15.244197,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-51,-60,100,12,0,7,10,-46,100,12,-387,4,-508,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1251,1500,1502,1311,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,10:52:59.350,38.404315 15.244113,25.4,258.9,6,13,-1.2,0.56,0.93,1.43,46.3,72.0,109,97,AIR,-51,-51,100,12,1,7,10,-48,100,12,-359,33,-525,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1243,1499,1516,1325,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
