Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-05-09,15:08:10.620,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-117,-316,466,-32,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1728,1485,1363,1443,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:10.820,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-21,345,-487,187,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1262,1591,1666,1490,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:11.020,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,-127,467,179,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1728,1587,1437,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:11.220,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,40,1,539,1,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1761,1500,1500,1521,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:11.420,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,108,-1,512,1,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1751,1500,1498,1552,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:11.620,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,7,30,283,21,1024,-1003,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1638,1510,1512,1503,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:11.820,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,289,-68,416,575,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1703,1785,1464,1644,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:12.020,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,343,-239,353,594,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1673,1790,1382,1667,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:12.220,0.0,0.0,-62,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,294,-420,713,262,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1849,1627,1293,1643,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:12.420,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,463,-323,423,309,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1707,1650,1341,1726,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:12.620,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,447,-395,185,439,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1590,1714,1306,1718,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:12.820,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,410,-371,261,433,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1627,1711,1317,1700,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:13.020,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,341,-279,487,269,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1738,1631,1362,1666,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:13.220,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,130,-52,775,-223,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1879,1392,1473,1563,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:13.420,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-59,-89,419,-231,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1703,1390,1455,1472,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:13.620,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-97,-206,220,228,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1607,1611,1398,1453,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:13.820,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-183,-4,344,-473,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1668,1270,1497,1411,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:14.020,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-314,-59,28,-386,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1512,1312,1470,1346,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:14.220,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-145,-48,625,58,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1806,1528,1475,1430,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:14.420,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,5,-230,635,635,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1811,1810,1386,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:14.620,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-182,-212,800,-634,1024,-1002,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1882,1178,1396,1407,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:14.820,0.0,0.0,-58,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-309,-335,359,-639,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1675,1188,1335,1350,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:15.020,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-444,-717,382,-639,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1687,1188,1148,1284,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:15.220,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-288,-625,632,-310,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1809,1349,1193,1360,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:15.420,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-140,-517,300,307,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1647,1649,1246,1432,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:15.620,0.0,0.0,-55,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-98,-54,768,228,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1876,1611,1472,1453,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:15.820,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-141,-587,-102,1,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1450,1500,1212,1432,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:16.020,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-108,202,689,13,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1837,1506,1596,1448,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:16.220,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,2,288,142,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1641,1569,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:16.420,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-1,490,23,33,1024,-1003,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1511,1516,1737,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:16.620,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-3,464,327,-150,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1660,1427,1724,1499,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:16.820,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-314,4,193,-290,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1594,1359,1500,1345,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:17.020,0.0,0.0,-57,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-457,-127,133,-439,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1565,1286,1437,1277,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:17.220,0.0,0.0,-57,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-444,-301,15,-524,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1507,1245,1352,1284,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:17.420,0.0,0.0,-57,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-572,-404,58,-552,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1531,1230,1301,1222,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:17.620,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-301,-279,728,48,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1856,1523,1362,1354,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:17.820,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,398,-154,260,751,1024,-1007,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1627,1866,1423,1694,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:18.020,0.0,0.0,-54,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,557,-708,596,348,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1792,1669,1153,1772,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:18.220,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,505,-260,319,455,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1656,1722,1372,1746,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:18.420,0.0,0.0,-55,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,96,-135,803,-546,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1893,1234,1433,1546,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:18.620,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-513,-1,-161,-883,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1422,1069,1498,1250,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:18.820,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-468,-455,214,-561,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1604,1227,1276,1272,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:19.020,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-331,-671,782,-442,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1883,1285,1171,1339,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:19.220,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-217,-783,609,495,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1798,1741,1116,1395,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:19.420,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-58,-388,248,8,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1621,1503,1309,1472,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:19.620,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-209,455,222,-38,1024,-1007,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1605,1481,1714,1397,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:19.820,0.0,0.0,-58,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-121,187,-219,355,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1393,1673,1589,1441,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:20.020,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,9,514,910,202,1024,-1007,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1946,1598,1749,1504,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:20.220,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-35,-74,104,3,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1554,1501,1463,1485,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:20.420,0.0,0.0,-60,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,1,340,3,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1666,1501,1499,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:20.620,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,2,4,365,-24,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1678,1489,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:20.820,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-123,403,92,-330,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1545,1339,1694,1440,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:21.020,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-230,-38,438,-311,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1714,1349,1480,1388,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:21.220,0.0,0.0,-58,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-269,-293,450,-284,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1720,1362,1355,1369,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:21.420,0.0,0.0,-58,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-411,-385,199,-386,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1597,1312,1311,1300,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:21.620,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-507,-317,-117,-354,1024,-1006,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1443,1328,1344,1253,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:21.820,0.0,0.0,-57,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-284,-170,536,2,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1762,1500,1416,1362,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:22.020,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-1,-101,237,336,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1616,1664,1449,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:22.220,0.0,0.0,-50,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,91,-60,269,289,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1631,1641,1469,1544,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:22.420,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,140,-18,253,13,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1622,1505,1490,1570,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:22.620,0.0,0.0,-49,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,208,-6,201,133,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1598,1564,1496,1601,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
