Date,Time,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-16,11:13:04.830,38.352220 15.217707,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-40,100,11,0,7,10,-24,100,13,1,-3,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1499,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:05.030,38.352231 15.217689,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-40,100,11,0,7,10,-25,100,13,1,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:05.230,38.352227 15.217665,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-44,100,12,0,7,10,-26,100,14,1,0,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:05.430,38.352269 15.217646,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-44,100,12,0,7,10,-24,100,13,2,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:05.630,38.352267 15.217658,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-44,100,12,0,7,10,-24,100,13,1,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:05.830,38.352249 15.217682,0.8,148.5,3,17,0.3,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-44,100,12,0,7,10,-22,100,14,2,1,-1024,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1501,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:06.030,38.352250 15.217657,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-44,100,12,0,7,10,-23,100,13,1,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:06.230,38.352248 15.217660,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-41,100,11,0,7,10,-23,100,13,0,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:06.430,38.352271 15.217700,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-41,100,11,0,7,10,-23,100,13,2,0,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:06.630,38.352226 15.217648,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-41,100,11,0,7,10,-24,100,13,2,0,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:06.830,38.352211 15.217694,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-26,-41,100,11,0,7,10,-24,100,13,1,0,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:07.030,38.352288 15.217680,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-39,100,12,0,7,10,-24,100,13,-1,1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:07.230,38.352276 15.217637,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-28,-39,100,12,0,7,10,-23,100,13,1,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:07.430,38.352267 15.217657,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-27,-39,100,11,0,7,10,-25,100,13,1,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:07.630,38.352281 15.217642,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-27,-39,100,11,0,7,10,-26,100,13,2,1,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:07.830,38.352268 15.217728,0.8,148.5,3,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-31,-38,100,12,0,7,10,-30,100,13,2,2,-1024,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1501,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:08.030,38.352246 15.217651,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-31,-38,100,12,0,7,10,-30,100,13,0,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:08.230,38.352234 15.217663,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-31,-38,100,12,0,7,10,-26,100,13,-1,0,-1024,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:08.430,38.352221 15.217723,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-36,-33,100,11,1,7,10,-36,100,14,1,0,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:08.630,38.352219 15.217697,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-36,-33,100,11,1,7,10,-37,100,13,2,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:08.830,38.352232 15.217684,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-39,-44,100,12,0,7,10,-36,100,13,2,1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-16,11:13:09.030,38.352193 15.217644,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-39,-44,100,12,0,7,10,-41,100,9,2,0,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1501,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,11:13:09.230,38.352240 15.217711,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-39,-44,100,12,0,7,10,-41,100,9,0,-1,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,11:13:09.430,38.352237 15.217645,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,47.4,39.7,78,98,AIR,-47,-47,97,12,1,7,10,-51,100,12,1,2,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1501,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-06-16,11:13:09.630,38.352281 15.217692,0.1,194.6,4,17,0.5,-0.01,0.03,-2.88,49.1,0.0,111,97,AIR,-47,-47,97,12,1,7,10,-52,100,13,0,0,-1024,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000040,998,1500,1500,1500,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
